id,config.fold,config.n_max,config.l_max,config.n_pretrain,config.n_finetune,config.hidden_size,config.n_layers,config.dropout,config.pre_dropout,config.activation,config.optimizer,config.weight_decay,config.lr,config.structures_per_batch,config.pre_structures_per_batch,config.pre_lr,config.pre_weight_decay,config.all_data,results.fine_tune.local.mae.train,results.fine_tune.local.mae.val,results.fine_tune.local.mae.test,results.fine_tune.local.rmse.train,results.fine_tune.local.rmse.val,results.fine_tune.local.rmse.test,results.fine_tune.structure.mae.train,results.fine_tune.structure.mae.val,results.fine_tune.structure.mae.test,results.fine_tune.structure.rmse.train,results.fine_tune.structure.rmse.val,results.fine_tune.structure.rmse.test,metadata._time.start,metadata._time.end,metadata.search-mode
221122-133515-4288-soft-hour,6,8,8,-1,-1,391,3,0.4674556213017751,0.344,CELU,Adam,0.0007516801086146,0.0007222710471031,200,50,0.0014855080171727,0.0197831888278416,,0.4447764330176105,0.4503547031378279,0.4489354703162739,0.5749746132908372,0.579240421770234,0.5856779755817854,2.073996241970767,3.071169674380795,2.726231190826267,2.71889332160932,3.829270851998626,3.583478242393536,1669124115.470334,1669124258.446855,random
221122-133516-9681-wild-king,4,8,8,-1,-1,96,3,0.272189349112426,0.08,CELU,Adam,0.0909238225994712,0.0009317140691367,200,50,0.0002942727176209,0.0278255940220712,,0.433708335115044,0.4376008319074044,0.446136425738603,0.5637953448058239,0.5714086323744966,0.5775925726095289,2.113169075842421,3.1090535732080773,3.103349862515347,2.6696135263699365,3.882241736745249,3.786464958213137,1669124116.968749,1669124288.175226,random
221122-133542-1995-bony-chip,7,8,8,-1,-1,179,3,0.0828402366863905,0.304,CELU,Adam,0.0023545115567287,0.0005291074560361,200,50,0.00045315836376,0.0001185971012337,,0.2822799471065734,0.2808022243038299,0.2869176154903222,0.3681628915236228,0.3644533631345778,0.3723471168992869,2.3060403249718933,2.844385424435659,2.836874295306836,2.831984703978024,3.572601157126804,3.381520860985033,1669124142.199909,1669124259.560758,random
221122-133551-9828-sick-bowl,5,8,8,-1,-1,40,3,0.3461538461538461,0.42,CELU,Adam,0.0811130830789687,0.0006181900972203,200,50,0.0048696752516586,1.6681005372000591e-06,,0.2579652033138107,0.2615913575431172,0.2547072580330232,0.3364386101086078,0.3442543656498672,0.3324504331809884,2.5215844214779826,3.023683921132572,2.824217799495892,3.1766960760839864,3.773048326867504,3.674562635019361,1669124151.983458,1669124244.934835,random
221122-133610-4208-bold-town,5,8,8,-1,-1,391,3,0.4674556213017751,0.344,CELU,Adam,0.0007516801086146,0.0007222710471031,200,50,0.0014855080171727,0.0197831888278416,,0.4312738362552299,0.4375467414767485,0.4332644525828735,0.5545119832575939,0.5683010155308312,0.5605724489531954,2.4289141553826497,3.100951756667627,3.30476272956758,3.096795139561327,3.948156067701895,4.06641797121669,1669124170.421335,1669124296.347589,random
221122-133617-1889-numb-life,6,8,8,-1,-1,286,3,0.3136094674556213,0.424,CELU,Adam,4.9455531777176135e-06,0.0009584502877408,200,50,0.0006264335366568,0.0025550970903525,,0.4362681122873241,0.4498053697680355,0.4387000696109511,0.5722151341199417,0.5876787971138113,0.5828521831865598,2.053229073288566,2.968066654598923,2.735835210409188,2.5748286362057446,3.73622768456713,3.55200391421224,1669124177.189561,1669124317.467583,random
221122-133632-4863-bony-shot,6,8,8,-1,-1,82,3,0.1952662721893491,0.36,CELU,Adam,0.0073751115763683,0.0007643179926026,200,50,0.0006978305848598,2.782559402207126e-06,,0.2739803943610031,0.2766303153488824,0.278507028522054,0.3544229358218011,0.3580194959913868,0.3610324291402623,1.5604983344741787,2.4749660952541346,2.299929667542651,2.012163212256282,3.138509634938837,2.98007886223465,1669124192.524208,1669124342.150806,random
221122-133642-2472-meek-look,6,8,8,-1,-1,391,3,0.4674556213017751,0.344,CELU,Adam,0.0007516801086146,0.0007222710471031,200,50,0.0014855080171727,0.0197831888278416,,0.4513986414846128,0.4576142517638707,0.4586976715946366,0.590883549960917,0.596156819672639,0.6049102944536023,1.4266119680662892,2.564492824659833,2.380707802440469,1.8146614716519145,3.202476141185066,3.07411153224742,1669124202.249737,1669124413.17331,random
221122-133708-3128-puny-hell,5,8,8,-1,-1,51,3,0.4615384615384615,0.24,CELU,Adam,3.935875227966554e-06,0.0008320221709323,200,50,0.0003651741272548,7.742636826811277e-06,,0.3280501731564317,0.33365726016783,0.3280647928054641,0.4268518590488623,0.4373068971435134,0.4287426445798373,2.2257847562702744,2.5542978431370966,2.5659387070521067,2.8333651668155144,3.303566597052145,3.341640349160941,1669124228.313336,1669124378.582199,random
221122-133724-9430-lone-town,6,8,8,-1,-1,40,3,0.3461538461538461,0.42,CELU,Adam,0.0811130830789687,0.0006181900972203,200,50,0.0048696752516586,1.6681005372000591e-06,,0.2600557533078775,0.2622001621603017,0.2620032957232296,0.3383847728172017,0.3413064672918981,0.3435734422017841,2.3269707082469804,2.960272248802708,2.9753547315160813,2.9151916230129595,3.6903425454043295,3.672107438538249,1669124244.943608,1669124359.850491,random
221122-133738-4520-safe-file,7,8,8,-1,-1,391,3,0.4674556213017751,0.344,CELU,Adam,0.0007516801086146,0.0007222710471031,200,50,0.0014855080171727,0.0197831888278416,,0.4697991117609276,0.472328743888467,0.4750506894929924,0.6129933293311431,0.6114500570715148,0.6161752138768395,1.4675252886689212,2.4655547460990848,2.6626404302478925,1.874775757488468,3.0494293531499914,3.3443901037664485,1669124258.452448,1669124412.372923,random
221122-133739-5670-each-male,8,8,8,-1,-1,179,3,0.0828402366863905,0.304,CELU,Adam,0.0023545115567287,0.0005291074560361,200,50,0.00045315836376,0.0001185971012337,,0.3024379244906467,0.2974731804869224,0.3005712508693352,0.3966890955717073,0.388370465802402,0.3918261782398584,1.3793665685564165,2.4663645530536984,2.494977647819718,1.7610056502069915,3.0528738062279235,3.111048655268509,1669124259.56739,1669124393.329237,random
221122-133808-1842-dual-poet,5,8,8,-1,-1,96,3,0.272189349112426,0.08,CELU,Adam,0.0909238225994712,0.0009317140691367,200,50,0.0002942727176209,0.0278255940220712,,0.4360162297596764,0.4414840009137553,0.4395872209598294,0.5643767898370837,0.5795529937762468,0.5733783675841693,2.208802713680801,3.0410343087726543,3.0255976917738354,2.792870991075742,3.831514651701169,3.8640549942776654,1669124288.184829,1669124466.335073,random
221122-133816-3526-thin-gear,6,8,8,-1,-1,391,3,0.4674556213017751,0.344,CELU,Adam,0.0007516801086146,0.0007222710471031,200,50,0.0014855080171727,0.0197831888278416,,0.4392049644652857,0.4416988889942972,0.4429164176423645,0.5678973087587461,0.5688199274137372,0.5763974388811554,2.2299543568394724,3.000745342685902,2.677908055764062,2.765446982928874,3.718532151678593,3.535028706319772,1669124296.353121,1669124455.460684,random
221122-133837-4737-lean-soup,7,8,8,-1,-1,286,3,0.3136094674556213,0.424,CELU,Adam,4.9455531777176135e-06,0.0009584502877408,200,50,0.0006264335366568,0.0025550970903525,,0.4477940203493301,0.4464947049730664,0.4635450667279257,0.5952687174698531,0.5905380494408736,0.6119167677507737,1.9402502345514656,2.561187494287025,2.683024602886684,2.44906664941303,3.083211969401464,3.307605471031752,1669124317.474252,1669124430.783673,random
221122-133902-1597-weak-idea,7,8,8,-1,-1,82,3,0.1952662721893491,0.36,CELU,Adam,0.0073751115763683,0.0007643179926026,200,50,0.0006978305848598,2.782559402207126e-06,,0.2468118028668732,0.2497727556459503,0.2481878663789885,0.3193649257580613,0.3209047739165317,0.3208573143201105,1.749959605743021,2.413206272971837,2.4560805866142137,2.20673760124056,3.018114865485972,2.964616910312376,1669124342.160259,1669124498.061724,random
221122-133919-8594-cute-home,7,8,8,-1,-1,40,3,0.3461538461538461,0.42,CELU,Adam,0.0811130830789687,0.0006181900972203,200,50,0.0048696752516586,1.6681005372000591e-06,,0.2957062107257832,0.2985999691848727,0.2967096842867541,0.3855970164851302,0.3888687377784954,0.3847697273745181,2.0473338453772447,2.365517099910937,2.758224077499833,2.5711647696536386,2.9444523647840017,3.45646787619276,1669124359.860144,1669124497.965809,random
221122-133938-5894-free-tree,6,8,8,-1,-1,51,3,0.4615384615384615,0.24,CELU,Adam,3.935875227966554e-06,0.0008320221709323,200,50,0.0003651741272548,7.742636826811277e-06,,0.3185643712851627,0.3215547662790916,0.323182924610835,0.4138819815008441,0.4162716249555394,0.421970762590308,3.7109215133515656,4.20422532311431,3.6999385711509145,4.546796740132948,5.192772092171552,4.719289761416877,1669124378.589993,1669124553.108051,random
221122-133953-3354-oval-draw,9,8,8,-1,-1,179,3,0.0828402366863905,0.304,CELU,Adam,0.0023545115567287,0.0005291074560361,200,50,0.00045315836376,0.0001185971012337,,0.2456272545346545,0.2445909148833873,0.242454514309374,0.320923323527468,0.3188461885995917,0.3167523636033429,2.191195784323957,2.6169272326107693,2.641986661270148,2.7716233064078515,3.3195325012244905,3.2744778848688685,1669124393.335773,1669124500.453898,random
221122-134012-3782-long-mate,8,8,8,-1,-1,391,3,0.4674556213017751,0.344,CELU,Adam,0.0007516801086146,0.0007222710471031,200,50,0.0014855080171727,0.0197831888278416,,0.4596286131602163,0.4628292229432734,0.4646652600986902,0.5958184940641199,0.5989034903790443,0.5972029314272806,1.284405026439836,2.591299885794763,2.2430237805485285,1.740816243154576,3.213718618933964,2.9873475189854872,1669124412.378648,1669124623.625011,random
221122-134013-1988-vain-mess,7,8,8,-1,-1,391,3,0.4674556213017751,0.344,CELU,Adam,0.0007516801086146,0.0007222710471031,200,50,0.0014855080171727,0.0197831888278416,,0.4701210670234694,0.475761996523001,0.4743534418524234,0.6089621982451288,0.6103054890114378,0.6112207913291268,1.7386289036216651,2.590164225622388,2.679211416360144,2.183058257149161,3.228250876854944,3.306825385266837,1669124413.200266,1669124600.855475,random
221122-134030-7920-slow-disk,8,8,8,-1,-1,286,3,0.3136094674556213,0.424,CELU,Adam,4.9455531777176135e-06,0.0009584502877408,200,50,0.0006264335366568,0.0025550970903525,,0.4433150009871684,0.4383831548564493,0.4425529367626974,0.5913065256030061,0.5835948019964199,0.5869320827738785,1.8322474934487456,2.689152427423447,2.410565650159027,2.337584974120227,3.389168239255899,3.117943079028481,1669124430.79243,1669124571.012126,random
221122-134055-4667-dark-gear,7,8,8,-1,-1,391,3,0.4674556213017751,0.344,CELU,Adam,0.0007516801086146,0.0007222710471031,200,50,0.0014855080171727,0.0197831888278416,,0.4558373603624582,0.4588821838462508,0.4596271470059017,0.5926521960950596,0.5916281945652657,0.5944028151061422,1.574775471039557,2.608873409749243,2.7480726766921766,2.00483777675928,3.3811527713597527,3.390178158052341,1669124455.467565,1669124705.790645,random
221122-134106-3427-tame-cold,6,8,8,-1,-1,96,3,0.272189349112426,0.08,CELU,Adam,0.0909238225994712,0.0009317140691367,200,50,0.0002942727176209,0.0278255940220712,,0.4314376522096424,0.4404262922222431,0.4347231602926906,0.559482902177551,0.5680809301086065,0.5704042828180483,2.340621009777679,3.1177026410322366,2.586407824049057,3.0331414146910087,3.807609331466362,3.456087077654588,1669124466.343206,1669124601.022075,random
221122-134137-9745-trim-read,8,8,8,-1,-1,40,3,0.3461538461538461,0.42,CELU,Adam,0.0811130830789687,0.0006181900972203,200,50,0.0048696752516586,1.6681005372000591e-06,,0.2426280445857323,0.2430740112036411,0.2444191446257389,0.3174780443265971,0.318275199156765,0.3193541912435542,2.1922184333645047,2.654103691704929,2.422614872164715,2.841796707006194,3.290858297172325,3.0852498018412486,1669124497.975165,1669124601.073937,random
221122-134138-0681-wise-cake,8,8,8,-1,-1,82,3,0.1952662721893491,0.36,CELU,Adam,0.0073751115763683,0.0007643179926026,200,50,0.0006978305848598,2.782559402207126e-06,,0.2552981459452913,0.2539990189659795,0.2584421122240263,0.331951996995394,0.33113079373311,0.3343413084103719,1.7089228267005814,2.4812250579344086,2.498417089587233,2.1168475936037976,3.0809908172641345,3.1113679096842146,1669124498.068914,1669124660.57044,random
221122-134233-1149-wide-pack,7,8,8,-1,-1,51,3,0.4615384615384615,0.24,CELU,Adam,3.935875227966554e-06,0.0008320221709323,200,50,0.0003651741272548,7.742636826811277e-06,,0.3231741046302777,0.3245806088512841,0.322144400705625,0.4203651726201929,0.4199905254624356,0.4163045783606114,2.546505151514138,2.6258680385296125,3.021776663247553,3.176367357249997,3.229644601588476,3.755255733507658,1669124553.11537,1669124751.054867,random
221122-134251-0212-oily-hide,9,8,8,-1,-1,286,3,0.3136094674556213,0.424,CELU,Adam,4.9455531777176135e-06,0.0009584502877408,200,50,0.0006264335366568,0.0025550970903525,,0.4779606403312905,0.4732554037932786,0.4786737718360288,0.6404827588090797,0.6326255403944298,0.6392161815199315,1.7485084249966922,2.589251249207729,2.972309032749283,2.1957626574401883,3.3274688046985124,3.661187554182209,1669124571.021618,1669124763.061913,random
221122-134320-8789-both-nose,8,8,8,-1,-1,391,3,0.4674556213017751,0.344,CELU,Adam,0.0007516801086146,0.0007222710471031,200,50,0.0014855080171727,0.0197831888278416,,0.4309895535168236,0.4331957674870474,0.4337364348915288,0.5581886268404648,0.5601234856733248,0.561745819122461,2.706485046970688,3.3609081768020554,2.942316680241233,3.519840221403931,4.262418331966833,3.730831662338017,1669124600.880373,1669124716.182214,random
221122-134321-0296-that-week,7,8,8,-1,-1,96,3,0.272189349112426,0.08,CELU,Adam,0.0909238225994712,0.0009317140691367,200,50,0.0002942727176209,0.0278255940220712,,0.4218291438329641,0.4234361832000085,0.4233994003455049,0.5475316690743899,0.5465474661775213,0.5461381339020319,1.8988642678996184,2.648189970731897,2.729285170340283,2.4009571399265623,3.2583616279276986,3.395286066672251,1669124601.030045,1669124823.217341,random
221122-134321-0819-neat-till,9,8,8,-1,-1,40,3,0.3461538461538461,0.42,CELU,Adam,0.0811130830789687,0.0006181900972203,200,50,0.0048696752516586,1.6681005372000591e-06,,0.286063857760484,0.2834887500325824,0.2882498839100434,0.3737776514718486,0.3699211078623624,0.3768054307456749,1.9701190225873435,2.3617838056090004,2.595902757747158,2.497549428289627,3.0295498848802582,3.2213135424244923,1669124601.082401,1669124725.362524,random
221122-134343-6307-pure-face,9,8,8,-1,-1,391,3,0.4674556213017751,0.344,CELU,Adam,0.0007516801086146,0.0007222710471031,200,50,0.0014855080171727,0.0197831888278416,,0.4398228884934642,0.4321559306919518,0.4435433054538428,0.5719572136522432,0.5623369780133363,0.5761136308620611,1.5305717547749544,2.7394113445363786,2.8710380561410966,2.040042153197897,3.474667669145102,3.590893200219236,1669124623.631113,1669124828.803174,random
221122-134420-5784-cute-hall,9,8,8,-1,-1,82,3,0.1952662721893491,0.36,CELU,Adam,0.0073751115763683,0.0007643179926026,200,50,0.0006978305848598,2.782559402207126e-06,,0.2469986723839801,0.2449703386608679,0.2454986557328681,0.3212787742903892,0.3197172772341787,0.3197949511992146,1.6939231146558384,2.2318524100581407,2.449648078425425,2.159471125876845,2.9239210481327635,3.026183389750154,1669124660.579152,1669124819.185738,random
221122-134505-7986-hard-exit,8,8,8,-1,-1,391,3,0.4674556213017751,0.344,CELU,Adam,0.0007516801086146,0.0007222710471031,200,50,0.0014855080171727,0.0197831888278416,,0.4464306822146234,0.4511278841066427,0.4511272631956898,0.5786739222186325,0.5841396677410641,0.5860969314156902,2.961115845111902,3.494573730945668,3.095676880258003,3.786057877107456,4.383483763264207,3.867346846746265,1669124705.79917,1669124787.910925,random
221122-134516-2450-tiny-walk,9,8,8,-1,-1,391,3,0.4674556213017751,0.344,CELU,Adam,0.0007516801086146,0.0007222710471031,200,50,0.0014855080171727,0.0197831888278416,,0.4507478691223243,0.4426270345118267,0.4570226881490383,0.5934806408749227,0.5831728774006588,0.6001184829429128,2.0001783769175456,2.821690699816288,3.103039604537205,2.6235135065069985,3.603223754420043,3.8572712340572735,1669124716.246066,1669124907.109534,random
221122-134551-0606-gray-bear,8,8,8,-1,-1,51,3,0.4615384615384615,0.24,CELU,Adam,3.935875227966554e-06,0.0008320221709323,200,50,0.0003651741272548,7.742636826811277e-06,,0.3138942052184357,0.3182046815218501,0.3156376638044967,0.4095469758840165,0.413497195068707,0.4108051090601292,2.424588066556585,2.6736695060107207,2.5571233299273155,3.087849926535116,3.4449504396188515,3.216667253681268,1669124751.061208,1669124965.336912,random
221122-134627-9195-late-ease,9,8,8,-1,-1,391,3,0.4674556213017751,0.344,CELU,Adam,0.0007516801086146,0.0007222710471031,200,50,0.0014855080171727,0.0197831888278416,,0.4247714483945629,0.4160093181135539,0.4280176967375371,0.5556538093210467,0.5451296827898324,0.5593683412200277,2.1855920879981183,2.873115972679533,3.018975123800457,2.684894651438124,3.580408658092876,3.759486425661248,1669124787.920381,1669125005.958061,random
221122-134703-2268-wavy-bath,8,8,8,-1,-1,96,3,0.272189349112426,0.08,CELU,Adam,0.0909238225994712,0.0009317140691367,200,50,0.0002942727176209,0.0278255940220712,,0.4478225060677113,0.450448817869209,0.4519979002181997,0.5812504387853513,0.5820750391878741,0.5834740022081408,2.3543421831663456,3.0361857582364578,2.7822046042953392,3.0217011702581185,3.858409971827137,3.4865821600441445,1669124823.227702,1669124971.84056,random
221122-134925-3455-mild-dump,9,8,8,-1,-1,51,3,0.4615384615384615,0.24,CELU,Adam,3.935875227966554e-06,0.0008320221709323,200,50,0.0003651741272548,7.742636826811277e-06,,0.3280853426531483,0.3259373621774327,0.3311573969329749,0.4289557475841644,0.4251211576386946,0.4317107724179124,2.1311538411364417,2.490330967478583,2.5312142102311945,2.710699645071759,3.16805543043019,3.218673605519951,1669124965.346132,1669125176.813857,random
221122-134931-8499-numb-cold,9,8,8,-1,-1,96,3,0.272189349112426,0.08,CELU,Adam,0.0909238225994712,0.0009317140691367,200,50,0.0002942727176209,0.0278255940220712,,0.4141485507603562,0.4081537165538853,0.4157590771025612,0.541013921577829,0.5319592853099088,0.5421405768978531,2.695164297534588,2.940951445619956,3.1557117215936965,3.37956495158028,3.776929520887789,3.9770723080729695,1669124971.850509,1669125087.601815,random
221122-141313-9174-limp-life,0,8,8,-1,-1,121,3,0.3875739644970414,0.38,CELU,Adam,4.411924777324522e-06,0.0006359295154878,200,50,0.0523299114681494,0.1291549665014882,,0.4638570576455408,0.4530901850267621,0.4584144321241725,0.6074925180760445,0.5899666868674462,0.597341949693347,2.2871290358312937,3.238761220599552,2.7470026557358587,2.85817511148058,3.98175370385721,3.454520058197641,1669126393.918624,1669126861.569116,random
