id,config.fold,config.n_max,config.l_max,config.n_train,config.hidden_size,config.n_layers,config.dropout,config.activation,config.optimizer,config.weight_decay,config.lr,config.structures_per_batch,results.local.mae.train,results.local.mae.val,results.local.mae.test,results.local.rmse.train,results.local.rmse.val,results.local.rmse.test,results.structure.mae.train,results.structure.mae.val,results.structure.mae.test,results.structure.rmse.train,results.structure.rmse.val,results.structure.rmse.test,metadata._time.start,metadata._time.end,metadata.search-mode
221025-142026-5542-bony-talk,1,8,8,-1,164,2,0.324,CELU,AdamW,2.555097090352507e-05,0.0003278121151393,64,0.5385764452743281,0.5410181766318709,0.5230078358907546,0.7121351190084215,0.7143506270653509,0.6900629127786448,2.0413764964422114,3.0333932961773846,3.2617785886335127,2.5206884491380204,3.730651288710615,4.210294962079448,1666704026.554648,1666704166.387433,random
221025-142026-7853-lone-show,1,8,8,-1,116,3,0.408,CELU,AdamW,1.4065272421052364e-06,0.0002641648320386,64,0.4808377015356645,0.4821260923195567,0.4697405820050293,0.634139712876578,0.6353808374141278,0.6150245644240873,2.407490429876611,3.3119816788507426,3.4917744945334137,3.024429700035004,4.150672209624295,4.4018414847540095,1666704026.785924,1666704132.542153,random
221025-142032-6801-good-meal,0,8,8,-1,306,2,0.424,CELU,AdamW,0.0025550970903525,0.0001843422992409,64,0.549081204322031,0.5316671313237094,0.54288376827159,0.723999221218117,0.699290066570945,0.7134877625304098,1.4324230690802229,2.799160061223838,2.4312637212506663,1.8439721489752987,3.559148804631486,3.1165027080334826,1666704032.680545,1666704223.563171,random
221025-142038-1150-fair-base,1,8,8,-1,214,1,0.12,CELU,AdamW,2.1544346900318823e-05,0.0002371373705661,64,0.6165886243199894,0.6130937717802104,0.6075913158385495,0.8043442612623559,0.8018920075554008,0.7925859657359673,1.934348517573034,3.346411389634498,3.7559259354576766,2.518434159743847,4.15405758664908,4.801723181986195,1666704038.115449,1666704149.634399,random
221025-142040-0597-bare-hour,1,8,8,-1,13,2,0.404,CELU,AdamW,0.0118597101233766,0.0005232991146814,64,0.4680778695330806,0.4670072723512906,0.4605076375189084,0.6175501858855611,0.616403548729146,0.6055230415602807,2.608163084549412,3.160889224927556,3.3825405958982766,3.216095472017157,3.925195818952408,4.227774670225841,1666704040.060149,1666704235.401918,random
221025-142040-8462-huge-risk,1,8,8,-1,43,2,0.48,CELU,AdamW,5.994842503189409e-05,0.0001240937760751,64,0.5214863304714116,0.517078261698905,0.5163744109684258,0.6901213700356466,0.6847911940252492,0.6797712514637712,3.182213610048354,3.787662454799357,4.096113097480552,3.927150629595876,4.585879890418058,5.15392237947098,1666704040.846671,1666704170.737575,random
221025-142040-9401-real-kick,1,8,8,-1,47,4,0.032,CELU,AdamW,0.8431909292866251,0.0001094113810577,64,0.5071835883087954,0.503719106114626,0.4997189278109519,0.6681681050144953,0.6633145649416887,0.6549122168114125,2.5799451069598387,3.221707774253569,3.60906777794498,3.297606036097172,4.201041369030137,4.552986963732346,1666704040.940585,1666704199.116442,random
221025-142044-9889-true-pass,1,8,8,-1,73,2,0.36,CELU,AdamW,2.782559402207126e-06,0.000191095297497,64,0.4830075253147589,0.4811236421815238,0.4743558734942348,0.6345005403878455,0.6334969418316995,0.6196914458726305,2.498885950710222,3.250384256860624,3.7995940700563713,3.1260313111126763,4.085040444612752,4.661602757674406,1666704044.989278,1666704171.395786,random
221025-142055-3674-bold-load,2,8,8,-1,196,3,0.284,CELU,AdamW,0.0330003479112528,0.0008976871324473,64,0.5305776042043455,0.5141417273617809,0.532610244863217,0.699818454475931,0.6754214117440935,0.7022836559426628,1.554655339598789,2.373190383979728,2.8088875424216595,1.9730425614701803,3.016383121904731,3.5358095118053336,1666704055.367932,1666704155.100238,random
221025-142055-7011-soft-boot,1,8,8,-1,7,4,0.212,CELU,AdamW,0.1816599788375325,0.0004958068241684,64,0.52276907704067,0.5202901369430044,0.5156845981274476,0.690966388253975,0.6855617977244636,0.6801501801381113,3.4405427764077543,4.128502271420153,4.216709701920187,4.278437026667053,4.987165140850613,5.347957391730937,1666704055.701666,1666704182.109657,random
221025-142056-1583-sour-pack,2,8,8,-1,43,4,0.388,CELU,AdamW,0.000391374560198,0.0003718026663914,64,0.4482871513677292,0.4332598575374436,0.4496385796578357,0.585445171356858,0.564729788690519,0.5867933088628587,3.478443476186773,3.3609419573795654,3.927698181767181,4.144416566408486,4.059786247363009,4.938573373986464,1666704056.158841,1666704289.748539,random
221025-142059-7290-good-wing,1,8,8,-1,8,4,0.432,CELU,AdamW,4.913127387829667e-06,0.000145902421563,64,0.5131885367915443,0.5128937091616687,0.5071991206709782,0.6841347224340483,0.6799238588082842,0.6760316988712475,4.976619074888911,5.63300515322256,6.004431338253812,5.934104852342071,6.570725676348904,7.154416794593976,1666704059.729696,1666704263.442022,random
221025-142100-7997-lost-wear,2,8,8,-1,73,2,0.36,CELU,AdamW,2.782559402207126e-06,0.000191095297497,64,0.4799721524577547,0.4642272626252052,0.4795961596157211,0.6298779325697969,0.6080629258274027,0.6307037306584179,1.8853072504930293,2.732501637188604,2.9322236152968526,2.421887138483904,3.386089056636828,3.6567840268848015,1666704060.800173,1666704382.948861,random
221025-142102-2536-this-bear,1,8,8,-1,181,5,0.452,CELU,AdamW,0.2280471722146732,0.0003995420558949,64,0.447553993830028,0.4518307836618393,0.4366689244224276,0.5872121139348454,0.5930241782302922,0.5700436482929447,2.065631740273924,2.878160396283161,2.886103810711753,2.5972711797317034,3.662546355836535,3.70539946709362,1666704062.254286,1666704187.36721,random
221025-142102-9659-bare-boot,1,8,8,-1,164,2,0.324,CELU,AdamW,2.555097090352507e-05,0.0003278121151393,64,0.5225897022657796,0.5225391606166869,0.5099499580695661,0.687951454127631,0.6880196553330927,0.6678935532601274,2.2437673995376564,3.355171099815671,3.5839907339395163,3.0135956391970136,4.302668330006511,4.72617888598542,1666704062.966413,1666704198.66497,random
221025-142103-1263-rude-hurt,2,8,8,-1,10,3,0.228,CELU,AdamW,6.528521141127848e-06,0.0004067944321083,64,0.4611327940953373,0.4410037584397329,0.4595349487270954,0.6081610770319008,0.5811248628595808,0.6061671513570868,2.589301540481102,3.0466324888070013,3.3293281156895507,3.240758720350272,3.750565063694942,4.164929907229788,1666704063.12797,1666704293.356621,random
221025-142108-1522-slow-crew,1,8,8,-1,51,3,0.344,CELU,AdamW,0.0197831888278416,0.000245824406892,64,0.5027326647551602,0.5026303646705901,0.4933842243286286,0.6646163456686442,0.6644279412098497,0.6486486591366629,3.1327351985736267,3.906697379996477,4.238922720590777,3.851492260921907,4.835678681860832,5.142233431014983,1666704068.152765,1666704162.852565,random
221025-142108-1940-open-sell,1,8,8,-1,11,4,0.448,CELU,AdamW,0.0002346228848142,0.0001018151721718,64,0.5068147478035694,0.507462807594467,0.5032009879668269,0.6742473263966309,0.6718253397335874,0.6674267421387012,5.3172367769262525,6.007113382322165,6.394667798201187,6.49550031548137,7.366175176022766,7.703852441263417,1666704068.194474,1666704299.802725,random
221025-142111-0566-half-dust,2,8,8,-1,23,4,0.288,CELU,AdamW,3.913745601980384e-06,0.000117574326592,64,0.4835302107191018,0.4642844210042136,0.4795196950626068,0.6369146412936143,0.6126269204172192,0.6314431537469883,3.092204671521137,3.363083016849195,3.6002288061672574,3.897464218798649,4.200289737027708,4.446089085116299,1666704071.057115,1666704221.915227,random
221025-142128-5679-wide-form,1,8,8,-1,217,3,0.028,CELU,AdamW,0.0001406527242105,0.0008353625469578,64,0.585780052161474,0.5881109165335648,0.5699983771621836,0.7794682418882588,0.778960810186443,0.7537927602090041,1.0577164033269983,2.8352782920295976,2.7718184759908864,1.3039334019842692,3.4586088744018344,3.502927198012628,1666704088.56855,1666704155.341569,random
221025-142133-1771-tidy-tear,2,8,8,-1,334,3,0.164,CELU,AdamW,0.0918254283565626,0.0003785515249258,64,0.5586145241109586,0.5436955004557396,0.5618539229165045,0.740526132678472,0.7162786979903855,0.7430071958947901,1.379638862507596,2.357914717377135,2.4586327891773774,1.7194796934494967,2.954692760582135,3.1543086779794938,1666704093.177548,1666704202.065984,random
221025-142136-7971-back-neat,2,8,8,-1,19,3,0.328,CELU,AdamW,0.0006528521141127,0.0002287573200318,64,0.4505038257577504,0.4324275628648055,0.4517666179022141,0.5946719593003262,0.5715822973038307,0.5967165260207768,2.776940815927327,2.922715792120145,3.531653967298753,3.4983014872533174,3.688952898377981,4.593880992866307,1666704096.797606,1666704388.248238,random
221025-142140-3435-busy-mood,2,8,8,-1,125,1,0.24,CELU,AdamW,7.742636826811277e-06,0.0001539926526059,64,0.599163733352978,0.5879141794757692,0.5920214236694628,0.7834869393429768,0.7687153889270684,0.7762268260914168,2.430064072447581,3.2929392801357653,3.2894323471655578,3.1743820432336274,4.2484911202600575,4.2145206424382575,1666704100.343959,1666704228.025364,random
221025-142147-0251-late-tell,2,8,8,-1,166,4,0.232,CELU,AdamW,0.0001058501208088,0.0001945640061588,64,0.4947746756293515,0.4834880325325313,0.4965958538388229,0.6507315295482824,0.6326528953884453,0.6534152018865849,1.8080364593432847,2.409800073843705,2.909658482604035,2.294749653506447,3.0427410861129647,3.675574227337708,1666704107.025599,1666704267.349458,random
221025-142149-8650-puny-many,2,8,8,-1,259,4,0.468,CELU,AdamW,5.0547968211912455e-05,0.0004293510210083,64,0.4958839131055237,0.4824591025948903,0.4972715015234616,0.655145497385255,0.6338114608683646,0.6563369232041004,3.385133467154655,3.5704243346314155,4.270832189387529,3.917592421294499,4.245166420517649,5.086894164119323,1666704109.866701,1666704248.154716,random
221025-142150-2050-arid-type,2,8,8,-1,8,2,0.044,CELU,AdamW,0.2555097090352507,0.0005829415347136,64,0.5097334777494339,0.4944558755603616,0.507233765641445,0.673407957745243,0.6528659257496298,0.673514817949534,2.637459981887813,3.1546222090958813,3.066312477163893,3.346363505245105,3.952931110577016,3.9570562636857023,1666704110.20545,1666704268.53596,random
221025-142150-8835-fine-gate,2,8,8,-1,8,2,0.044,CELU,AdamW,0.2555097090352507,0.0005829415347136,64,0.5236537755104265,0.5066590577485608,0.5212392002682348,0.68771342710885,0.6677921342296822,0.6869881188935383,2.7097293103689384,3.345763193576181,3.2120137672073428,3.44052114613644,4.20402827447297,4.205963735854273,1666704110.883965,1666704261.986036,random
221025-142153-5734-weak-safe,1,8,8,-1,80,2,0.004,CELU,AdamW,0.0059948425031894,0.0003924189758484,64,0.5958148725909718,0.5887052203943507,0.5859464700818581,0.7716501210606131,0.765096313402853,0.7564653413359282,1.402132616994982,3.091440473365271,3.3879633019925253,1.8257341767775068,3.790750876932088,4.355646985508875,1666704113.573999,1666704218.901409,random
221025-142155-4951-cold-look,2,8,8,-1,139,4,0.368,CELU,AdamW,0.1089022962263728,0.0001357727142105,64,0.4516172930664124,0.4406183802947893,0.4530148985968379,0.591517148748919,0.5737405917277036,0.5937308035223657,1.7575008670427212,2.306915933858981,2.7530288461160577,2.220121005365817,2.908839917543967,3.4760603485011896,1666704115.49561,1666704526.492158,random
221025-142158-2098-fast-dish,1,8,8,-1,9,5,0.172,CELU,AdamW,0.0001765686433839,0.0007104974114426,64,0.4468330195862847,0.447932894028862,0.4368035566411283,0.5875450190053596,0.5878375489304394,0.5729478527322598,3.434344003493591,3.897268093036193,4.464530554068636,4.161314777940665,4.758442168417623,5.503950583162196,1666704118.210422,1666704267.875498,random
221025-142200-8838-firm-save,1,8,8,-1,33,1,0.3,CELU,AdamW,4.641588833612782e-06,0.0005623413251903,64,0.525821144908973,0.5226416357949145,0.5160824355239556,0.6918570152792182,0.6898381170247255,0.6784476885509335,2.146556882273085,2.9774322840702565,3.2805259731524257,2.876295621319768,3.846252289392327,4.192801528212878,1666704120.88443,1666704377.742933,random
221025-142204-1885-fine-kiss,1,8,8,-1,80,2,0.004,CELU,AdamW,0.0059948425031894,0.0003924189758484,64,0.5788709784565822,0.5760175497511172,0.563818632405109,0.7541047555232069,0.7530166447876427,0.7326801520351004,1.312758949480431,2.860515248094459,3.332594757482558,1.752420199656499,3.6618512662722793,4.138923466303815,1666704124.189173,1666704222.554984,random
221025-142208-1738-rude-self,1,8,8,-1,67,1,0.14,CELU,AdamW,0.0166810053720005,0.0006493816315762,64,0.6143078570429957,0.609657306527335,0.6072179209853754,0.8024460980141702,0.7988272303501529,0.7905036845319086,2.4310360824200083,3.172343595063175,3.725488975761699,3.156811015594354,4.146280134949985,4.6725779330224055,1666704128.174213,1666704189.356381,random
221025-142212-5459-trim-page,2,8,8,-1,116,3,0.408,CELU,AdamW,1.4065272421052364e-06,0.0002641648320386,64,0.4640265903604003,0.4499356358203033,0.464981991181085,0.6068122554346802,0.5852215060622599,0.6086898028929979,2.3531929993211524,2.546156866142144,3.163095599673185,3.011863524132904,3.2200757050426696,4.074092680443568,1666704132.54652,1666704313.781043,random
221025-142213-1732-fake-data,1,8,8,-1,179,3,0.064,CELU,AdamW,0.0009182542835656,0.0001197085030495,64,0.5473003254577717,0.5474053966202647,0.5317520860911744,0.7213924888602731,0.7190107834877932,0.6968168092186526,1.3573746484490068,2.8309365179517427,2.838834352457631,1.7516645371324844,3.534283265207576,3.73644345884214,1666704133.173674,1666704354.98583,random
221025-142215-8839-live-golf,1,8,8,-1,9,1,0.1,CELU,AdamW,0.0001,0.0003162277660168,64,0.4721496126223591,0.4702272942639529,0.4598933014706114,0.6244536548329706,0.6246567072151363,0.6096752636411189,2.138203705119524,2.9705544127012744,3.139284829646804,2.7454488787748,3.794280701365534,4.070236286895444,1666704135.885558,1666704445.6891,random
221025-142221-9306-high-blue,1,8,8,-1,10,3,0.228,CELU,AdamW,6.528521141127848e-06,0.0004067944321083,64,0.4349684086353796,0.4339564921701587,0.4275069047195332,0.5731112500868546,0.5686952469954847,0.5623255540294315,2.800922981194093,3.405864004132823,3.8219873080817113,3.5021155958153325,4.145407469830237,4.889831849736591,1666704141.931113,1666704335.709498,random
221025-142229-6377-smug-play,2,8,8,-1,214,1,0.12,CELU,AdamW,2.1544346900318823e-05,0.0002371373705661,64,0.6234393405874235,0.6122420145311623,0.6181304433556415,0.8113072851444131,0.7985785461946545,0.8060826364030095,2.3439683550310737,3.266668398946242,3.45149524917578,3.00662538572117,4.202240052486947,4.344368112871539,1666704149.63807,1666704217.300276,random
221025-142233-8422-even-hang,2,8,8,-1,339,5,0.072,CELU,AdamW,1.765686433839502e-06,0.0002246790091812,64,0.5352902166515665,0.5218148824828981,0.537956322575998,0.7095449954931152,0.6887240671293514,0.7114369671187482,1.4015776276959138,2.579176826634926,2.639052365660147,1.8800842823350123,3.293500854139552,3.4630024379235707,1666704153.842726,1666704282.572053,random
221025-142235-1108-late-book,3,8,8,-1,196,3,0.284,CELU,AdamW,0.0330003479112528,0.0008976871324473,64,0.5281918076016943,0.538667060367066,0.5123248006117778,0.6973294130656759,0.7107712237470024,0.6731532396780872,1.849902544067988,2.802283667486841,2.4253366385602453,2.321219815136617,3.4684798769362635,3.0994423255266805,1666704155.112276,1666704248.213922,random
221025-142235-3534-aged-loan,2,8,8,-1,217,3,0.028,CELU,AdamW,0.0001406527242105,0.0008353625469578,64,0.5713897922258554,0.5547388380177732,0.5729248007526088,0.7534352588937372,0.7300510344224319,0.7546335735073173,0.6265826736415748,2.4523035778243574,2.73404959906978,0.8034969174910505,3.2592584992394675,3.532086664973219,1666704155.355293,1666704243.893816,random
221025-142239-9102-pink-fear,2,8,8,-1,9,3,0.264,CELU,AdamW,4.262158829015325e-05,0.0002128751661796,64,0.5302026785369858,0.5064917399096746,0.5267185390627597,0.6979918897205722,0.6690328096458965,0.6951953980846581,3.4521498151664325,3.468885872823789,4.029079546050855,4.17764243606603,4.315983931465586,4.973287410227842,1666704159.910672,1666704299.081514,random
221025-142242-8879-both-hole,2,8,8,-1,51,3,0.344,CELU,AdamW,0.0197831888278416,0.000245824406892,64,0.4533772341004782,0.4393017618589031,0.4523894353123777,0.5916124680618783,0.5711986387574791,0.5918464141433761,1.9618019441714023,2.5129881481051948,2.9142368242694947,2.5183318480148067,3.2085585583133462,3.754456758762327,1666704162.894405,1666704420.415468,random
221025-142246-3983-damp-lake,2,8,8,-1,164,2,0.324,CELU,AdamW,2.555097090352507e-05,0.0003278121151393,64,0.5378375737428999,0.522163252951958,0.5384476313413373,0.7091277535297061,0.6852636754092553,0.7090523458111897,1.368200174642561,2.2292730183754306,2.6748394326922904,1.7391682286580104,2.894779602732173,3.3204331668315232,1666704166.399009,1666704370.994181,random
221025-142249-2016-fair-mate,1,8,8,-1,214,1,0.12,CELU,AdamW,2.1544346900318823e-05,0.0002371373705661,64,0.5915950223104761,0.5872468923237764,0.5851449044391249,0.7732110838070617,0.7684792484094636,0.7647122190287695,2.4384849222688,3.548885544506133,4.031194447850169,3.127519774486349,4.363006038267651,5.056647448445527,1666704169.20346,1666704238.617293,random
221025-142250-7454-busy-work,2,8,8,-1,43,2,0.48,CELU,AdamW,5.994842503189409e-05,0.0001240937760751,64,0.5181413033428918,0.4992070093293242,0.5117963014696758,0.6814735917759046,0.657006445069917,0.6747845531816916,2.9295126157419653,3.4052033803370394,3.2382533983092987,3.689720380577253,4.231114481213481,4.136759563906784,1666704170.745877,1666704312.828992,random
221025-142251-4108-gray-tone,2,8,8,-1,73,2,0.36,CELU,AdamW,2.782559402207126e-06,0.000191095297497,64,0.4356214412073376,0.422268536668805,0.4352743633453346,0.5697051233339706,0.5519073056675726,0.5720582751526669,1.911414303530821,2.602266067099674,2.8465618097288043,2.4574955542995114,3.2661539680259746,3.5885314414886547,1666704171.411175,1666704414.285018,random
221025-142253-8696-tidy-sock,1,8,8,-1,181,5,0.452,CELU,AdamW,0.2280471722146732,0.0003995420558949,64,0.4554724029070309,0.4589435671218394,0.443995840759661,0.5988807237537412,0.6038522324191782,0.5816123915585651,2.1269928214974136,2.9339813320475403,3.1301412987409734,2.67921355338595,3.7821843483367936,3.97448872153823,1666704173.870332,1666704348.230663,random
